iterations,sampled,rrgsize,movement,remaining,total,time
59,3304,2951,67.46668,9.753322,77.22,15760.76563
27,1475,1351,29.172094,15.8478,45.019894,5351.572273
30,1672,1501,33.411743,21.021563,54.433304,6556.274586
41,2331,2051,47.247402,19.20015,66.447556,9509.855916
24,1301,1201,31.67876,18.2013,49.88006,4405.967539
59,3336,2951,62.426952,17.666716,80.093666,15648.160402
37,2024,1851,58.48142,23.722065,82.20348,7506.033039
67,3690,3351,73.71831,22.0936,95.811905,21347.113122
27,1517,1351,30.155287,23.46982,53.625107,5703.546881
36,1997,1801,41.174664,21.640604,62.81527,7592.26248
32,1742,1601,32.7909,18.713564,51.504463,7489.066191
34,1897,1701,35.629284,21.210995,56.84028,7812.60995
28,1577,1401,28.955175,16.415466,45.370644,5633.81202
45,2531,2251,63.37,11.358515,74.728516,12301.99892
48,2642,2401,64.20967,14.156835,78.36651,10496.156794
53,2929,2651,71.524025,10.478895,82.00292,12578.737864
34,1980,1701,28.588625,22.691006,51.279633,6504.569382
35,1886,1751,38.500458,24.98209,63.482548,6660.752199
59,3211,2951,89.77583,21.881086,111.65692,12901.579879
29,1588,1451,34.03924,17.429493,51.468735,4842.53583
48,2722,2401,59.615852,21.331928,80.947784,12321.698005
31,1717,1551,25.861406,22.553658,48.415062,5418.914306
51,2800,2551,50.514263,21.42442,71.93868,10977.558989
23,1260,1151,22.313316,21.945759,44.259075,4239.482064
32,1779,1601,39.725742,20.586735,60.312477,6644.057875
28,1581,1401,28.587643,17.884687,46.47233,5580.691143
42,2321,2101,53.761734,19.136183,72.89792,9600.858153
28,1580,1401,31.352518,15.349847,46.702366,4762.466238
36,2129,1801,41.44882,10.922899,52.37172,7423.005859
38,2090,1901,30.723663,12.478425,43.202087,9067.199851
32,1751,1601,32.696613,19.64949,52.346104,5493.769081
26,1416,1301,26.553823,19.669683,46.223507,5217.253669
27,1472,1351,33.100056,20.558115,53.658173,4899.016137
48,2642,2401,61.62249,15.600737,77.22323,10291.388725
39,2175,1951,42.487045,19.995152,62.482197,9197.366825
34,1859,1701,45.772854,16.800482,62.573334,7381.045047
32,1751,1601,31.872963,19.041862,50.914825,6040.681503
25,1355,1251,33.215897,19.336979,52.552876,4599.856005
30,1637,1501,34.706608,21.444868,56.151474,5456.041496
30,1661,1501,38.64569,19.092764,57.738457,5708.276508
37,2042,1851,49.20989,19.525017,68.73491,7742.375404
35,1905,1751,50.196167,17.071081,67.26725,6949.757539
51,2817,2551,64.59218,20.058819,84.651,11225.41891
26,1454,1301,36.184505,17.902138,54.086643,5322.647155
31,1743,1551,41.18432,18.674038,59.858356,7390.452127
34,1871,1701,32.27737,22.21067,54.48804,8975.658252
