iterations,sampled,rrgsize,movement,remaining,total,time
37,19921,1851,29.265753,0.2930804,29.558834,8171.872386
36,20230,1801,27.360935,0.42261678,27.783552,8491.205337
32,17109,1601,22.797525,0,22.797525,7458.963622
28,15449,1401,18.386719,2.9830961,21.369816,6626.7915
36,19892,1801,29.996506,0,29.996506,8738.315977
35,18767,1752,29.095655,0,29.095655,7287.123423
32,17066,1601,22.29398,2.857297,25.151276,7508.217006
36,19705,1801,26.38922,0.56907296,26.958292,9205.566978
38,20849,1901,23.18779,0.81224084,24.00003,9786.63397
34,19512,1701,23.02776,0.39254418,23.420303,8306.962598
37,21291,1852,26.72895,0.60830873,27.33726,8724.355411
34,18511,1701,23.777729,1.2760295,25.053759,8207.458502
40,21129,2001,30.453999,0,30.453999,10889.086271
33,17402,1651,27.872835,0.4352184,28.308054,7278.227704
40,22371,2001,29.038923,0,29.038923,9649.608761
35,19421,1751,34.047325,0,34.047325,8137.257277
43,22836,2152,30.468777,0,30.468777,9709.284086
42,22311,2101,36.594223,0,36.594223,10485.055373
40,21760,2001,37.71636,0,37.71636,8859.026815
32,17908,1601,22.42405,4.966373,27.390423,7409.320291
36,19059,1802,30.365812,1.1373124,31.503124,7404.478196
33,18028,1651,22.341461,3.3248398,25.666302,7564.996717
39,22116,1951,25.218384,0.2513339,25.469717,8547.550101
30,15085,1501,20.813345,3.2670896,24.080435,6388.506276
36,19926,1801,27.337494,0.6103778,27.947872,6833.141186
41,22386,2051,26.227823,0.9483275,27.176151,10653.178247
47,25710,2351,33.299603,0,33.299603,14002.405703
40,20820,2001,24.757685,1.3945646,26.152248,11397.145099
31,16187,1551,24.079361,1.6180894,25.69745,6853.865617
37,20154,1851,29.383188,0,29.383188,9067.034488
40,22013,2001,33.938896,0,33.938896,9140.68145
38,20190,1901,25.223413,0.14001033,25.363424,8988.551251
37,20350,1851,27.97535,0.23014697,28.205496,8355.038442
38,20860,1901,28.733622,0,28.733622,8081.494287
37,20833,1851,26.463608,0,26.463608,7150.831392
40,21493,2004,34.54667,0,34.54667,8478.568716
37,20325,1851,29.582405,0,29.582405,8594.7458
40,21999,2001,26.755018,1.144882,27.8999,7589.320227
49,27064,2451,53.15055,0,53.15055,11534.156991
43,24016,2151,36.944847,0,36.944847,10552.983535
47,25260,2351,39.96756,0,39.96756,11433.324062
31,16601,1551,30.676338,0.98886496,31.665203,6491.808884
31,16514,1551,23.599636,3.5959747,27.19561,6367.220966
38,20199,1902,28.321472,0.44925904,28.770731,9517.652313
37,20630,1851,23.267984,0.9721682,24.240152,9709.485833
41,22374,2052,34.47952,0.8511988,35.33072,9377.700396
35,19423,1751,25.74535,0.8066765,26.552027,8666.031552
37,20237,1851,31.944677,0,31.944677,8518.641677
42,22981,2101,33.600636,0,33.600636,10946.139302
33,17955,1651,22.574274,1.0654751,23.63975,6941.810556
35,19275,1751,31.980524,0,31.980524,7772.195794
33,18153,1651,25.352364,1.9200661,27.27243,6782.877336
39,20173,1951,25.592808,2.5249238,28.117731,9277.963461
40,21984,2003,29.128727,1.6154172,30.744144,9049.247817
38,20284,1901,24.978094,1.1562135,26.134308,8439.975478
42,23202,2101,29.277151,0,29.277151,8943.775877
37,19970,1851,33.1073,0.19286934,33.30017,8285.678431
33,18895,1651,24.366781,3.190054,27.556835,7222.139431
35,19509,1751,26.398846,0.27059254,26.669437,7386.642064
44,23258,2201,28.836075,0,28.836075,9237.379123
38,20343,1901,31.836767,0.21572667,32.052494,9492.9279
36,19027,1801,24.46035,3.8473983,28.307749,8172.661103
32,16830,1602,24.326334,4.4132514,28.739586,6792.244526
37,20411,1851,30.082397,0.1637723,30.24617,8765.480319
31,16895,1552,27.645933,3.9147506,31.560684,7011.405558
44,24440,2201,37.489677,0.08758014,37.57726,10415.92789
28,14972,1401,23.172302,9.159433,32.331734,6015.672725
40,20867,2001,34.879066,0,34.879066,9633.825189
48,26173,2401,30.603262,0,30.603262,12090.655785
37,19833,1851,30.236298,0,30.236298,8854.802572
46,25459,2302,31.951117,0,31.951117,12009.668572
35,18016,1751,26.303604,0,26.303604,7491.544826
37,19556,1851,28.202354,1.6310992,29.833454,8600.841622
42,22804,2101,36.47673,0,36.47673,10708.429229
36,19566,1801,25.609007,0,25.609007,8435.018385
33,17875,1651,29.468178,5.3908005,34.85898,7309.76817
27,14392,1351,19.571817,4.514931,24.086748,5816.185054
42,23062,2102,32.434788,0,32.434788,10566.063818
36,20344,1801,32.12965,0,32.12965,8349.87813
79,42073,3951,75.017006,0,75.017006,30449.207559
38,20419,1901,23.109756,0,23.109756,9973.548958
42,24345,2101,36.498276,0,36.498276,10170.275682
42,23454,2101,37.04154,0,37.04154,8839.581253
37,19375,1851,33.965572,0,33.965572,7716.607588
34,18324,1701,23.744995,1.2662653,25.011261,7602.804046
36,19713,1802,28.673279,0,28.673279,7769.985335
44,23387,2201,47.115147,0,47.115147,11390.725595
43,23375,2151,32.719574,0,32.719574,10635.767926
35,18806,1752,26.274168,4.215201,30.489368,7468.353376
40,22123,2001,29.253292,0,29.253292,8310.348298
35,18503,1751,31.20444,0,31.20444,6342.10558
28,14741,1401,23.57357,0.6458848,24.219456,5819.921843
34,18105,1701,23.086832,0,23.086832,6406.216211
32,16914,1601,22.981129,0,22.981129,7600.340795
38,20421,1902,25.010548,0,25.010548,7163.226534
34,18604,1701,28.987196,0,28.987196,6738.359724
39,20744,1951,24.409962,1.0548849,25.464848,10337.012333
37,20481,1851,25.556932,0,25.556932,9255.996052
49,27810,2451,46.651207,0.22345877,46.874664,11845.368183
38,20515,1901,32.877777,0,32.877777,8806.772448
35,18710,1751,26.452454,2.3896081,28.842062,9013.390892
35,18915,1751,26.697412,2.9658322,29.663244,8456.317743
32,17031,1601,21.021034,3.3702905,24.391325,6356.597485
47,25241,2351,34.121178,0.23410478,34.35528,11251.73659
37,19195,1851,24.511324,0.5867121,25.098036,6861.193468
36,18149,1801,23.82442,0.27170494,24.096127,8119.52396
38,20799,1901,31.252316,0,31.252316,8975.526268
40,21802,2001,33.689476,0,33.689476,9268.805578
42,23213,2101,35.85539,0,35.85539,7906.427989
39,20532,1951,31.41576,0,31.41576,9568.700298
30,16573,1501,25.393908,3.8733892,29.267296,6555.248698
38,20684,1901,33.725777,0.26203018,33.98781,8313.570331
