iterations,sampled,rrgsize,movement,remaining,total,time
43,24987,2152,58.75,23.76011,82.51011,8292.432797
21,13098,1052,57.550003,22.54035,80.090355,5365.8895
33,19702,1652,57.550003,22.07293,79.62293,7208.093949
30,17503,1502,57.550003,21.862694,79.4127,6483.386834
38,23312,1902,53.29999,19.968521,73.26851,7283.11491
33,19555,1652,53.29999,23.81818,77.11817,6602.741751
31,18106,1552,53.29999,25.062735,78.362724,7027.328046
39,22634,1952,57.949997,26.254652,84.20465,7696.939055
37,21812,1852,57.949997,25.589125,83.53912,8029.71292
36,21423,1802,57.949997,21.980606,79.9306,7670.30252
42,23851,2102,57.449997,28.510786,85.960785,8484.464807
41,24468,2052,57.449997,28.97825,86.428246,8920.545281
29,16928,1452,57.449997,28.705267,86.155266,6866.350718
33,20357,1652,60.350014,22.917154,83.267166,6822.535249
28,16728,1402,60.350014,23.238989,83.589005,6112.119808
30,17499,1502,60.350014,23.106253,83.45627,6598.127156
41,23949,2052,57.25,23.38558,80.63558,8015.785064
33,20595,1652,57.25,22.202185,79.45219,6812.360019
27,15335,1352,57.25,21.4378,78.6878,6101.443243
31,18550,1552,62.249996,22.538383,84.788376,6409.725348
29,17098,1452,62.249996,30.314066,92.564064,6468.751283
30,18227,1502,62.249996,23.290968,85.54096,6079.442193
49,28966,2452,56.949997,20.701706,77.6517,9479.477331
38,21597,1902,56.949997,28.169512,85.11951,7731.985857
37,21908,1852,56.949997,25.94799,82.89799,7686.845842
46,26094,2302,47.599983,20.96581,68.565796,8822.004715
40,22270,2002,47.599983,22.995016,70.595,8639.954995
41,24224,2052,47.599983,26.991215,74.5912,8095.999905
68,38521,3402,56.65,21.815613,78.465614,13916.159449
50,28637,2502,56.65,20.796026,77.44603,9950.903247
32,17484,1602,56.65,24.21331,80.86331,6742.424797
42,23849,2102,55.700005,25.640736,81.340744,8916.010919
43,25361,2152,55.700005,23.084429,78.78443,8343.957878
36,20405,1802,55.700005,28.425953,84.12596,7273.83143
41,22124,2052,59.40001,24.095295,83.4953,7631.483149
32,20451,1602,59.40001,25.61366,85.01367,6487.866527
34,20062,1702,59.40001,21.604504,81.00452,6794.687208
37,20003,1852,59.200005,24.337643,83.53764,7339.207969
23,13559,1152,59.200005,25.03292,84.232925,5480.214673
43,23508,2152,59.200005,25.811651,85.01166,8459.920788
43,25749,2152,52.999992,25.472654,78.47265,8389.967142
47,26298,2352,52.999992,25.007381,78.00737,9070.534516
56,33106,2802,52.999992,21.989286,74.98928,11762.347215
26,15103,1302,56.85,19.361202,76.2112,5725.891804
33,19995,1652,56.85,20.643642,77.49364,7046.119984
28,17458,1402,56.85,20.858543,77.70854,6043.129614
46,26308,2302,49.849983,24.582987,74.43297,9045.675303
37,22692,1852,49.849983,22.639376,72.48936,8247.923937
43,26089,2152,49.849983,24.95773,74.80771,8357.036362
29,16918,1452,57.149994,22.88954,80.039536,6053.108281
35,20316,1752,57.149994,22.624151,79.77415,6796.428254
36,21817,1802,57.149994,24.029373,81.17937,7232.594569
43,24448,2152,53.550003,24.096092,77.646095,9700.263252
35,19795,1752,53.550003,21.397297,74.947296,7567.826036
33,21163,1652,53.550003,24.243258,77.79326,7034.502238
33,20366,1652,56.200005,26.28919,82.4892,6759.498225
28,16315,1402,56.200005,26.732613,82.93262,6186.164643
25,15219,1252,56.200005,26.261728,82.46173,5485.512763
46,25922,2302,52.950005,23.387691,76.33769,8985.32729
40,24966,2002,52.950005,21.740189,74.69019,7703.345203
37,21366,1852,52.950005,24.257198,77.2072,7704.373713
47,27058,2352,52.549995,22.907312,75.457306,8987.703619
39,23790,1952,52.549995,25.535072,78.08507,7656.499008
28,17962,1402,52.549995,25.45616,78.00616,6046.673611
37,20681,1852,60.850002,21.849142,82.69914,7213.797938
32,19452,1602,60.850002,24.343569,85.19357,6704.445325
34,19851,1702,60.850002,22.327589,83.17759,6739.685918
35,19474,1752,58.90001,25.377739,84.27775,7324.722305
43,23697,2152,58.90001,24.207981,83.10799,8519.989988
45,26106,2252,58.90001,22.222387,81.1224,8692.659866
26,16298,1302,58.90001,26.291643,85.19165,5762.631299
50,29122,2502,58.90001,25.571287,84.4713,10082.434467
64,36249,3202,58.90001,26.178886,85.078896,12964.321176
50,28567,2502,60.05001,21.04308,81.093094,9672.839387
49,27568,2452,60.05001,22.20218,82.25219,9583.0128
44,26689,2202,60.05001,20.903875,80.95389,9210.254065
41,24056,2052,57.75,22.590178,80.34018,7996.809774
41,24030,2052,57.75,25.483759,83.23376,8415.292986
42,23805,2102,57.75,24.09074,81.840744,8059.08875
38,23491,1902,57.450005,24.601948,82.051956,7224.559789
24,15066,1202,57.450005,25.810968,83.26097,5576.626089
37,21927,1852,57.450005,21.45356,78.903564,7170.42317
59,32638,2952,55.800007,26.228437,82.02844,12504.910553
37,21154,1852,55.800007,23.632687,79.43269,8608.369911
31,18320,1552,55.800007,20.220402,76.02041,6594.591361
39,23936,1952,56.249992,22.705036,78.95503,8180.44415
39,21407,1952,56.249992,20.516026,76.76602,8611.474599
33,20059,1652,56.249992,24.266375,80.516365,7120.837277
34,19863,1702,59.80001,27.389091,87.1891,7354.476354
46,25795,2302,59.80001,24.493105,84.29311,8766.591303
41,23719,2052,59.80001,28.012842,87.81285,8242.822671
24,16681,1202,59.35,24.315577,83.66557,5726.473021
37,21631,1852,59.35,22.131851,81.48185,7696.093702
34,20066,1702,59.35,19.341295,78.69129,6652.514446
29,18873,1452,56.6,21.684559,78.28456,6624.828854
37,21731,1852,56.6,23.553762,80.15376,7346.654665
22,12571,1102,56.6,25.974937,82.574936,5111.642524
23,13731,1152,56.15,23.617907,79.76791,5180.357615
32,19098,1602,56.15,23.149982,79.29999,6644.426767
43,24363,2152,56.15,23.678831,79.828835,8514.867981
32,19204,1602,61.050014,0,61.050014,6629.859309
43,24543,2152,61.050014,27.28036,88.330376,8659.271925
46,25641,2302,61.050014,22.843739,83.89375,8815.956812
36,21828,1802,55.999996,0,55.999996,7663.811475
26,14679,1302,55.999996,27.427109,83.42711,5823.02045
37,20819,1852,55.999996,26.27216,82.272156,7252.185748
40,23559,2002,52.499992,26.048449,78.54844,7821.777943
34,19433,1702,52.499992,19.91267,72.41266,7331.27018
